Date,Category,Value1,Value2,Value3,Port,Traffic
2023-01-18,CategoryD,38.78,179.46,12.4,21,17521.53
2023-01-19,CategoryA,58.67,31.31,43.12,80,43504.03
2023-01-19,CategoryA,49.09,175.23,35.66,443,27180.62
2023-01-19,CategoryA,16.48,47.77,9.21,8080,44361.42
2023-01-19,CategoryA,76.14,61.37,32.13,22,32519.93
2023-01-19,CategoryA,17.15,181.45,46.95,3306,25257.65
2023-01-19,CategoryA,59.65,192.05,28.86,21,9984.55
2023-01-19,CategoryB,36.94,100.61,32.86,80,8893.1
2023-01-19,CategoryB,68.57,197.59,12.84,443,44986.01
2023-01-19,CategoryB,62.31,73.45,34.5,8080,25715.26
2023-01-19,CategoryB,70.06,178.08,38.37,22,25961.11
2023-01-19,CategoryB,74.68,112.64,8.62,3306,30567.02
2023-01-19,CategoryB,37.42,159.25,39.6,21,3977.69
2023-01-19,CategoryC,21.97,131.24,43.24,80,5294.27
2023-01-19,CategoryC,65.55,177.05,39.72,443,36640.2
2023-01-19,CategoryC,46.3,27.27,18.4,8080,8478.9
2023-01-19,CategoryC,82.62,24.7,24.48,22,9218.63
2023-01-19,CategoryC,53.57,164.93,5.43,3306,17743.33
2023-01-19,CategoryC,23.69,131.52,24.22,21,39279.01
2023-01-19,CategoryD,84.09,124.07,8.19,80,25120.17
2023-01-19,CategoryD,89.6,82.78,45.94,443,6711.4
2023-01-19,CategoryD,34.63,117.12,21.11,8080,43387.56
2023-01-19,CategoryD,27.35,153.38,48.0,22,28640.11
2023-01-19,CategoryD,95.08,180.99,25.94,3306,1614.76
2023-01-19,CategoryD,76.8,36.61,40.66,21,16754.39
2023-01-20,CategoryA,69.7,136.0,19.44,80,4042.89
2023-01-20,CategoryA,90.42,85.69,7.56,443,44991.65
2023-01-20,CategoryA,86.23,43.94,27.16,8080,20807.08
2023-01-20,CategoryA,16.25,157.05,46.18,22,4297.48
2023-01-20,CategoryA,47.89,124.75,15.19,3306,7871.65
2023-01-20,CategoryA,30.67,97.18,32.42,21,14686.11
2023-01-20,CategoryB,48.15,96.65,34.65,80,18940.25
2023-01-20,CategoryB,47.5,161.81,34.32,443,43789.7
2023-01-20,CategoryB,98.17,117.04,48.45,8080,14241.81
2023-01-20,CategoryB,94.01,33.3,31.27,22,34634.5
2023-01-20,CategoryB,16.41,122.65,36.66,3306,16380.94
2023-01-20,CategoryB,56.34,55.86,49.88,21,1413.77
2023-01-20,CategoryC,76.93,185.04,24.94,80,3500.64
2023-01-20,CategoryC,61.78,39.91,36.16,443,6330.66
2023-01-20,CategoryC,16.87,111.2,12.2,8080,35181.08
2023-01-20,CategoryC,80.05,43.7,10.9,22,36386.54
2023-01-20,CategoryC,32.01,64.06,40.52,3306,6410.93
2023-01-20,CategoryC,73.75,113.99,37.85,21,18477.88
2023-01-20,CategoryD,96.7,62.58,25.04,80,14365.28
2023-01-20,CategoryD,29.8,61.91,35.4,443,44230.35
2023-01-20,CategoryD,71.35,171.74,16.42,8080,40210.2
2023-01-20,CategoryD,86.72,61.66,13.51,22,11761.43
2023-01-20,CategoryD,20.6,64.75,26.87,3306,13766.87
2023-01-20,CategoryD,80.1,119.46,24.92,21,20474.02
2023-01-21,CategoryA,48.64,168.8,13.67,80,27166.36
2023-01-21,CategoryA,90.82,25.02,11.74,443,11430.55
2023-01-21,CategoryA,21.98,174.44,39.31,8080,4722.51
2023-01-21,CategoryA,40.28,25.54,9.06,22,4292.45
2023-01-21,CategoryA,89.24,135.09,34.89,3306,35670.66
2023-01-21,CategoryA,62.61,134.24,45.44,21,31195.0
2023-01-21,CategoryB,37.39,68.14,49.54,80,5816.73
2023-01-21,CategoryB,53.95,140.86,19.75,443,31316.4
2023-01-21,CategoryB,89.75,112.32,12.81,8080,7353.68
2023-01-21,CategoryB,58.45,154.79,39.9,22,20682.82
2023-01-21,CategoryB,19.96,43.42,14.91,3306,43665.7
2023-01-21,CategoryB,63.1,37.94,22.01,21,40298.28
2023-01-21,CategoryC,55.64,135.66,45.58,80,2934.09
2023-01-21,CategoryC,83.5,165.09,26.66,443,21859.17
2023-01-21,CategoryC,49.56,31.2,12.31,8080,43303.7
2023-01-21,CategoryC,36.14,38.91,10.84,22,44871.85
2023-01-21,CategoryC,55.74,56.54,39.94,3306,27737.82
2023-01-21,CategoryC,46.17,195.65,34.4,21,37004.03
2023-01-21,CategoryD,83.42,53.23,46.01,80,3011.95
2023-01-21,CategoryD,58.07,160.28,24.23,443,49383.72
2023-01-21,CategoryD,41.62,152.16,25.83,8080,22048.59
2023-01-21,CategoryD,94.96,179.13,28.1,22,43847.76
2023-01-21,CategoryD,45.22,154.32,6.19,3306,13526.78
2023-01-21,CategoryD,73.96,88.09,8.35,21,43612.86
2023-01-22,CategoryA,81.4,70.83,37.04,80,1318.51
2023-01-22,CategoryA,55.95,99.19,47.59,443,5423.13
2023-01-22,CategoryA,49.9,167.99,45.14,8080,21148.18
2023-01-22,CategoryA,95.37,38.54,15.42,22,34739.12
2023-01-22,CategoryA,30.77,29.67,29.39,3306,45180.27
2023-01-22,CategoryA,23.53,24.73,12.68,21,8383.54
2023-01-22,CategoryB,50.01,125.79,40.36,80,6762.03
2023-01-22,CategoryB,96.89,188.05,46.65,443,24069.41
2023-01-22,CategoryB,17.89,79.44,39.87,8080,9866.62
2023-01-22,CategoryB,56.19,159.34,19.44,22,24723.85
2023-01-22,CategoryB,56.06,177.59,13.02,3306,47356.33
2023-01-22,CategoryB,85.66,184.77,34.05,21,31489.76
2023-01-22,CategoryC,39.35,162.53,28.42,80,25964.88
2023-01-22,CategoryC,72.95,79.53,14.84,443,7376.53
2023-01-22,CategoryC,72.27,113.58,10.92,8080,7064.96
2023-01-22,CategoryC,54.89,124.71,44.8,22,15285.09
2023-01-22,CategoryC,29.16,148.34,42.47,3306,39484.55
2023-01-22,CategoryC,90.05,24.57,33.72,21,45530.96
2023-01-22,CategoryD,54.17,158.72,23.23,80,30595.71
2023-01-22,CategoryD,57.87,170.66,43.38,443,28710.93
2023-01-22,CategoryD,19.02,45.37,41.4,8080,31959.93
2023-01-22,CategoryD,67.85,83.06,34.81,22,4176.37
2023-01-22,CategoryD,98.5,129.91,6.64,3306,8309.13
2023-01-22,CategoryD,49.27,158.58,31.42,21,16182.01
2023-01-23,CategoryA,73.86,75.89,23.88,80,17072.04
2023-01-23,CategoryA,43.1,105.19,28.41,443,37255.85
2023-01-23,CategoryA,95.76,134.35,9.61,8080,36184.37
2023-01-23,CategoryA,14.38,96.47,10.76,22,44962.62
2023-01-23,CategoryA,87.07,186.03,29.76,3306,7607.81
2023-01-23,CategoryA,28.56,48.57,36.56,21,26570.22
2023-01-23,CategoryB,70.91,156.5,17.41,80,41923.69
2023-01-23,CategoryB,71.14,32.51,39.42,443,36842.26
2023-01-23,CategoryB,30.23,35.69,39.67,8080,21477.34
2023-01-23,CategoryB,51.64,149.75,32.88,22,46500.32
2023-01-23,CategoryB,27.36,158.13,15.34,3306,32347.45
2023-01-23,CategoryB,87.59,109.33,42.03,21,34725.13
2023-01-23,CategoryC,26.45,197.5,12.98,80,8961.84
2023-01-23,CategoryC,42.95,74.79,8.31,443,39727.41
2023-01-23,CategoryC,41.6,104.22,25.49,8080,8737.78
2023-01-23,CategoryC,80.35,56.17,17.61,22,47540.24
2023-01-23,CategoryC,71.27,62.0,41.68,3306,23301.7
2023-01-23,CategoryC,11.21,192.13,11.6,21,26320.19
2023-01-23,CategoryD,29.39,164.75,46.49,80,39733.13
2023-01-23,CategoryD,85.92,176.02,29.5,443,26346.04
2023-01-23,CategoryD,13.38,184.79,31.3,8080,6530.05
2023-01-23,CategoryD,62.7,186.0,35.75,22,20584.42
2023-01-23,CategoryD,89.77,140.69,23.89,3306,27507.48
2023-01-23,CategoryD,68.33,42.96,48.67,21,38865.76
2023-01-24,CategoryA,34.22,104.92,8.16,80,29040.91
2023-01-24,CategoryA,59.34,167.58,24.02,443,2013.04
2023-01-24,CategoryA,31.25,70.12,41.5,8080,28592.15
2023-01-24,CategoryA,79.57,60.72,26.08,22,9610.84
2023-01-24,CategoryA,64.94,147.41,30.85,3306,26768.27
2023-01-24,CategoryA,90.72,29.47,36.72,21,12276.6
2023-01-24,CategoryB,26.02,178.64,7.14,80,33109.13
2023-01-24,CategoryB,75.56,78.28,23.53,443,35139.59
2023-01-24,CategoryB,35.89,117.18,24.9,8080,39102.2
2023-01-24,CategoryB,71.76,36.33,47.58,22,48954.28
2023-01-24,CategoryB,34.78,37.15,18.29,3306,44522.9
2023-01-24,CategoryB,79.56,39.09,36.09,21,10848.48
2023-01-24,CategoryC,52.6,101.64,37.76,80,32166.13
2023-01-24,CategoryC,77.67,128.58,11.37,443,16889.8
2023-01-24,CategoryC,29.99,174.06,48.44,8080,7739.05
2023-01-24,CategoryC,53.36,87.92,7.82,22,36087.81
2023-01-24,CategoryC,35.01,149.18,5.95,3306,28364.71
2023-01-24,CategoryC,77.47,132.33,49.29,21,10525.31
2023-01-24,CategoryD,27.36,65.66,43.99,80,37105.86
2023-01-24,CategoryD,13.92,175.93,9.08,443,13396.29
2023-01-24,CategoryD,46.23,141.49,12.35,8080,19566.13
2023-01-24,CategoryD,19.1,127.51,13.54,22,16670.05
2023-01-24,CategoryD,23.23,109.28,35.9,3306,9192.82
2023-01-24,CategoryD,66.99,172.88,49.84,21,16863.23
2023-01-25,CategoryA,41.05,198.75,5.82,80,17507.19
2023-01-25,CategoryA,26.33,176.08,6.79,443,16605.59
2023-01-25,CategoryA,55.03,85.49,26.29,8080,15119.92
2023-01-25,CategoryA,51.51,135.65,12.39,22,5636.85
2023-01-25,CategoryA,77.41,103.34,9.34,3306,27831.25
2023-01-25,CategoryA,28.62,47.93,44.09,21,35407.14
2023-01-25,CategoryB,63.87,30.27,32.98,80,44718.35
2023-01-25,CategoryB,56.93,124.82,25.21,443,29729.61
2023-01-25,CategoryB,42.91,128.25,21.57,8080,30935.59
2023-01-25,CategoryB,94.85,64.41,15.68,22,15863.8
2023-01-25,CategoryB,38.63,55.04,49.34,3306,38274.48
2023-01-25,CategoryB,91.08,161.54,22.0,21,30210.32
2023-01-25,CategoryC,22.82,45.42,33.42,80,13131.75
2023-01-25,CategoryC,62.85,174.47,37.26,443,34889.3
2023-01-25,CategoryC,35.83,69.78,38.74,8080,25077.68
2023-01-25,CategoryC,35.73,83.75,38.16,22,4535.25
2023-01-25,CategoryC,14.72,141.39,15.5,3306,32960.54
2023-01-25,CategoryC,58.51,32.48,42.9,21,20087.25
2023-01-25,CategoryD,42.94,140.01,17.68,80,9403.35
2023-01-25,CategoryD,72.55,104.86,5.65,443,2130.39
2023-01-25,CategoryD,32.06,36.13,15.55,8080,28506.62
2023-01-25,CategoryD,57.49,55.8,20.61,22,1615.38
2023-01-25,CategoryD,45.06,26.73,40.94,3306,38056.28
2023-01-25,CategoryD,81.58,38.88,39.91,21,49403.47
2023-01-26,CategoryA,73.4,122.27,33.46,80,2192.99
2023-01-26,CategoryA,59.43,108.56,32.05,443,47957.96
2023-01-26,CategoryA,14.1,130.18,44.36,8080,35915.94
2023-01-26,CategoryA,65.98,168.28,18.3,22,11859.55
2023-01-26,CategoryA,37.78,58.08,39.94,3306,38079.69
2023-01-26,CategoryA,26.98,23.59,16.69,21,39542.0
2023-01-26,CategoryB,50.56,177.32,19.16,80,22906.54
2023-01-26,CategoryB,56.91,29.0,31.13,443,39296.85
2023-01-26,CategoryB,20.88,164.16,48.82,8080,45405.07
2023-01-26,CategoryB,31.22,145.79,18.12,22,10638.29
2023-01-26,CategoryB,90.19,179.94,42.16,3306,6964.97
2023-01-26,CategoryB,48.66,182.68,9.54,21,16123.24
2023-01-26,CategoryC,22.37,23.64,46.55,80,28218.96
2023-01-26,CategoryC,28.72,179.38,42.37,443,20809.18
2023-01-26,CategoryC,81.91,150.75,17.82,8080,27617.23
2023-01-26,CategoryC,33.67,178.11,39.72,22,37886.28
2023-01-26,CategoryC,83.13,91.13,32.02,3306,18339.8
2023-01-26,CategoryC,18.08,199.76,24.79,21,15846.79
2023-01-26,CategoryD,43.57,100.03,35.67,80,37486.81
2023-01-26,CategoryD,75.76,122.44,40.87,443,2484.73
2023-01-26,CategoryD,49.59,186.27,46.45,8080,5808.33
2023-01-26,CategoryD,98.03,120.35,24.49,22,20830.09
2023-01-26,CategoryD,33.23,91.73,9.24,3306,49036.24
2023-01-26,CategoryD,77.35,37.01,37.57,21,7673.24
2023-01-27,CategoryA,55.55,104.57,17.12,80,34698.18
2023-01-27,CategoryA,84.21,76.57,20.03,443,18380.13
2023-01-27,CategoryA,73.31,62.38,37.97,8080,38446.25
2023-01-27,CategoryA,98.21,152.23,37.8,22,32370.87
2023-01-27,CategoryA,26.38,89.57,12.48,3306,45355.25
2023-01-27,CategoryA,50.1,189.14,18.46,21,8283.58
2023-01-27,CategoryB,28.43,130.63,43.68,80,40385.25
2023-01-27,CategoryB,13.92,137.79,22.52,443,35697.97
2023-01-27,CategoryB,46.75,49.18,34.99,8080,22363.14
2023-01-27,CategoryB,56.32,197.92,38.24,22,49806.84
2023-01-27,CategoryB,99.08,143.5,13.75,3306,9550.12
2023-01-27,CategoryB,68.35,78.64,22.96,21,1073.48
2023-01-27,CategoryC,28.46,116.38,37.13,80,40092.89
2023-01-27,CategoryC,28.39,53.0,35.16,443,34253.12
2023-01-27,CategoryC,97.91,120.52,47.67,8080,48585.63
2023-01-27,CategoryC,91.9,92.07,7.76,22,49114.17
2023-01-27,CategoryC,62.3,141.01,8.04,3306,30875.85
2023-01-27,CategoryC,37.48,30.33,20.8,21,4125.61
2023-01-27,CategoryD,70.79,156.96,29.97,80,49525.32
2023-01-27,CategoryD,32.36,180.95,29.99,443,11145.96
2023-01-27,CategoryD,36.52,54.32,28.39,8080,12180.53
2023-01-27,CategoryD,72.74,147.98,26.3,22,46369.77
2023-01-27,CategoryD,60.64,99.61,47.51,3306,16608.82
2023-01-27,CategoryD,76.58,165.9,9.21,21,33332.75
2023-01-28,CategoryA,29.34,87.47,48.77,80,6533.65
2023-01-28,CategoryA,95.28,119.95,12.4,443,22112.33
2023-01-28,CategoryA,41.87,165.51,38.6,8080,49869.49
2023-01-28,CategoryA,31.66,145.97,43.07,22,44242.0
2023-01-28,CategoryA,88.73,161.98,42.27,3306,46210.63
2023-01-28,CategoryA,73.08,52.08,22.27,21,20417.98
2023-01-28,CategoryB,86.7,100.47,21.69,80,47654.14
2023-01-28,CategoryB,37.99,97.01,37.38,443,24009.64
2023-01-28,CategoryB,29.69,170.05,33.9,8080,14264.54
2023-01-28,CategoryB,64.43,98.84,16.42,22,6337.28
2023-01-28,CategoryB,21.9,125.02,12.44,3306,46568.79
2023-01-28,CategoryB,63.45,95.96,18.05,21,7124.53
2023-01-28,CategoryC,51.09,133.38,43.57,80,2051.53
2023-01-28,CategoryC,58.74,95.15,32.81,443,48860.0
2023-01-28,CategoryC,78.59,85.88,33.85,8080,5692.19
2023-01-28,CategoryC,49.91,197.82,46.61,22,47275.12
2023-01-28,CategoryC,21.0,136.39,7.6,3306,41208.97
2023-01-28,CategoryC,12.37,120.55,40.73,21,48104.45
2023-01-28,CategoryD,41.44,106.61,26.69,80,8765.74
2023-01-28,CategoryD,58.33,88.87,40.45,443,47376.02
2023-01-28,CategoryD,46.66,155.8,20.06,8080,30733.43
2023-01-28,CategoryD,45.08,120.16,49.74,22,30958.37
2023-01-28,CategoryD,84.38,196.64,36.96,3306,42402.16
2023-01-28,CategoryD,73.54,117.4,29.7,21,21228.82
2023-01-29,CategoryA,12.62,168.82,21.64,80,45307.29
2023-01-29,CategoryA,38.52,127.68,23.81,443,19433.89
2023-01-29,CategoryA,42.58,128.86,38.17,8080,7786.78
2023-01-29,CategoryA,17.46,138.81,32.18,22,22091.94
2023-01-29,CategoryA,39.33,192.35,22.23,3306,32160.16
2023-01-29,CategoryA,65.98,92.73,23.48,21,16629.97
2023-01-29,CategoryB,18.24,110.31,45.94,80,4001.58
2023-01-29,CategoryB,16.42,165.0,10.83,443,6408.27
2023-01-29,CategoryB,42.07,74.08,31.35,8080,10873.56
2023-01-29,CategoryB,81.21,148.25,26.55,22,4088.99
2023-01-29,CategoryB,55.69,51.02,14.49,3306,5831.7
2023-01-29,CategoryB,82.69,198.61,30.45,21,14089.99
2023-01-29,CategoryC,96.44,81.41,42.41,80,4309.75
2023-01-29,CategoryC,92.74,110.56,23.39,443,36263.59
2023-01-29,CategoryC,36.64,58.23,16.67,8080,22464.34
2023-01-29,CategoryC,14.22,121.99,25.66,22,40826.82
2023-01-29,CategoryC,32.7,96.27,39.69,3306,15490.64
2023-01-29,CategoryC,63.03,154.41,16.72,21,32511.73
2023-01-29,CategoryD,29.92,164.47,26.75,80,41606.75
2023-01-29,CategoryD,31.99,126.93,38.07,443,1035.64
2023-01-29,CategoryD,19.09,176.7,14.02,8080,35031.89
2023-01-29,CategoryD,66.71,79.95,40.87,22,29794.99
2023-01-29,CategoryD,26.22,158.14,32.04,3306,29418.65
2023-01-29,CategoryD,81.16,77.33,41.85,21,6584.41
2023-01-30,CategoryA,79.74,170.44,29.52,80,21332.85
2023-01-30,CategoryA,60.8,153.76,41.2,443,2560.8
2023-01-30,CategoryA,62.73,119.31,20.43,8080,33763.62
2023-01-30,CategoryA,82.56,148.31,25.95,22,21986.07
2023-01-30,CategoryA,31.59,41.56,11.83,3306,5982.86
2023-01-30,CategoryA,77.25,172.63,28.0,21,23039.88
2023-01-30,CategoryB,78.43,131.83,34.85,80,4191.81
2023-01-30,CategoryB,92.02,57.36,31.74,443,41698.32
2023-01-30,CategoryB,16.03,65.24,28.87,8080,35359.01
2023-01-30,CategoryB,10.64,71.84,38.8,22,45154.77
2023-01-30,CategoryB,13.19,193.47,13.96,3306,5141.94
2023-01-30,CategoryB,34.51,179.17,7.39,21,33287.96
2023-01-30,CategoryC,72.09,47.54,49.31,80,19106.26
2023-01-30,CategoryC,78.85,27.76,39.27,443,47075.96
2023-01-30,CategoryC,22.98,134.85,28.44,8080,2433.81
2023-01-30,CategoryC,39.59,42.71,40.85,22,26389.63
2023-01-30,CategoryC,25.81,141.07,26.84,3306,19548.85
2023-01-30,CategoryC,79.62,191.79,19.58,21,40009.82
2023-01-30,CategoryD,77.33,79.06,29.13,80,30208.33
2023-01-30,CategoryD,49.58,146.4,19.83,443,5767.61
2023-01-30,CategoryD,75.36,178.96,49.4,8080,48324.07
2023-01-30,CategoryD,93.35,104.11,43.85,22,19602.49
2023-01-30,CategoryD,35.99,47.47,23.24,3306,36225.82
2023-01-30,CategoryD,91.72,96.6,24.64,21,8195.16
2023-01-31,CategoryA,19.31,136.68,9.2,80,14348.28
2023-01-31,CategoryA,90.12,116.57,39.32,443,14424.32
2023-01-31,CategoryA,33.88,115.91,30.97,8080,40172.01
2023-01-31,CategoryA,97.31,194.34,39.53,22,35005.03
2023-01-31,CategoryA,58.86,179.18,34.26,3306,7269.53
2023-01-31,CategoryA,69.35,128.67,21.0,21,23052.34
2023-01-31,CategoryB,49.91,55.83,27.86,80,30337.51
2023-01-31,CategoryB,17.26,25.49,34.96,443,14964.31
2023-01-31,CategoryB,42.43,136.31,26.71,8080,40600.41
2023-01-31,CategoryB,75.11,162.62,9.19,22,40765.8
2023-01-31,CategoryB,87.33,132.79,10.21,3306,19808.86
2023-01-31,CategoryB,20.35,69.12,10.08,21,3993.0
2023-01-31,CategoryC,57.24,110.19,42.76,80,25660.16
2023-01-31,CategoryC,56.81,174.75,15.05,443,7197.51
2023-01-31,CategoryC,48.17,134.72,31.89,8080,21483.03
2023-01-31,CategoryC,60.52,95.93,38.94,22,45133.85
2023-01-31,CategoryC,35.84,102.99,6.23,3306,12343.87
2023-01-31,CategoryC,34.04,84.49,13.25,21,39596.2
2023-01-31,CategoryD,28.64,50.28,17.43,80,13015.84
2023-01-31,CategoryD,50.13,23.59,35.25,443,16546.4
2023-01-31,CategoryD,16.36,136.83,33.31,8080,13332.19
2023-01-31,CategoryD,15.67,35.1,16.54,22,28563.31
2023-01-31,CategoryD,59.5,75.32,25.37,3306,16438.19
2023-01-31,CategoryD,86.78,159.53,8.94,21,6956.02
2023-02-01,CategoryA,67.64,64.22,9.39,80,38003.66
2023-02-01,CategoryA,62.03,147.37,19.63,443,27994.14
2023-02-01,CategoryA,42.04,68.92,48.36,8080,32457.65
2023-02-01,CategoryA,94.77,82.34,18.53,22,33001.08
2023-02-01,CategoryA,78.8,164.88,16.13,3306,6256.28
2023-02-01,CategoryA,90.08,74.86,17.41,21,27275.9
2023-02-01,CategoryB,77.25,181.45,12.32,80,12642.11
2023-02-01,CategoryB,55.76,105.38,13.59,443,6182.47
2023-02-01,CategoryB,41.76,44.36,29.82,8080,21902.93
2023-02-01,CategoryB,94.95,98.68,8.66,22,46851.76
2023-02-01,CategoryB,16.12,78.27,36.61,3306,42762.14
2023-02-01,CategoryB,57.9,75.25,32.91,21,41077.41
2023-02-01,CategoryC,47.18,74.09,23.62,80,42546.83
2023-02-01,CategoryC,34.83,165.74,48.49,443,43588.58
2023-02-01,CategoryC,47.4,150.91,41.96,8080,31704.76
2023-02-01,CategoryC,73.85,45.38,43.9,22,17285.48
2023-02-01,CategoryC,37.12,52.94,27.47,3306,27854.1
2023-02-01,CategoryC,39.69,36.06,11.11,21,7967.89
2023-02-01,CategoryD,30.11,109.03,46.05,80,8327.49
2023-02-01,CategoryD,67.99,181.6,43.78,443,43380.86
2023-02-01,CategoryD,63.37,173.47,42.42,8080,1006.97
2023-02-01,CategoryD,84.09,77.52,27.98,22,35388.88
2023-02-01,CategoryD,33.52,109.64,22.22,3306,24902.52
2023-02-01,CategoryD,24.98,35.69,35.42,21,45458.61
2023-02-02,CategoryA,71.81,44.34,45.62,80,18155.96
2023-02-02,CategoryA,71.32,94.76,17.17,443,26588.25
2023-02-02,CategoryA,85.08,74.26,8.51,8080,34216.04
2023-02-02,CategoryA,44.1,24.95,22.34,22,12590.27
2023-02-02,CategoryA,53.78,45.54,10.37,3306,9087.67
2023-02-02,CategoryA,49.35,34.21,46.95,21,48683.26
2023-02-02,CategoryB,88.8,108.6,44.45,80,40737.92
2023-02-02,CategoryB,91.58,109.18,40.45,443,28234.71
2023-02-02,CategoryB,21.72,187.1,11.25,8080,12201.45
2023-02-02,CategoryB,48.89,77.25,38.72,22,37242.07
2023-02-02,CategoryB,98.29,153.28,10.41,3306,2498.1
2023-02-02,CategoryB,12.71,118.37,44.82,21,45945.9
2023-02-02,CategoryC,70.33,115.09,33.03,80,4566.37
2023-02-02,CategoryC,29.04,98.38,42.84,443,35491.68
2023-02-02,CategoryC,59.17,30.25,9.33,8080,24281.16
2023-02-02,CategoryC,49.31,115.92,38.75,22,11800.03
2023-02-02,CategoryC,89.45,80.07,32.27,3306,43719.2
2023-02-02,CategoryC,20.56,67.23,32.44,21,17620.29
2023-02-02,CategoryD,83.27,146.73,7.64,80,8402.92
2023-02-02,CategoryD,21.01,109.2,22.31,443,31759.76
2023-02-02,CategoryD,85.47,32.75,11.83,8080,24017.16
2023-02-02,CategoryD,57.45,103.89,45.11,22,11330.1
2023-02-02,CategoryD,57.72,167.0,47.97,3306,28404.6
2023-02-02,CategoryD,48.74,168.18,48.3,21,24310.32
2023-02-03,CategoryA,91.77,81.56,7.38,80,45343.09
2023-02-03,CategoryA,80.38,126.7,39.39,443,6682.04
2023-02-03,CategoryA,81.01,58.99,10.69,8080,29471.64
2023-02-03,CategoryA,49.62,84.78,33.87,22,34160.23
2023-02-03,CategoryA,25.01,126.39,43.72,3306,10917.7
2023-02-03,CategoryA,44.33,175.37,8.26,21,38751.42
2023-02-03,CategoryB,27.97,136.23,12.82,80,4565.47
2023-02-03,CategoryB,38.12,31.36,48.46,443,13295.4
2023-02-03,CategoryB,74.49,181.47,13.24,8080,2183.26
2023-02-03,CategoryB,84.01,72.04,5.25,22,32821.9
2023-02-03,CategoryB,99.0,86.71,16.01,3306,30973.56
2023-02-03,CategoryB,39.4,152.92,46.35,21,41760.02
2023-02-03,CategoryC,30.01,199.42,11.19,80,15419.55
2023-02-03,CategoryC,47.58,76.7,23.18,443,20888.26
2023-02-03,CategoryC,14.53,112.64,13.51,8080,17246.97
2023-02-03,CategoryC,87.81,88.85,13.55,22,31232.35
2023-02-03,CategoryC,41.92,38.66,29.13,3306,13134.13
2023-02-03,CategoryC,72.8,131.69,19.56,21,22493.08
2023-02-03,CategoryD,32.45,129.42,7.35,80,26511.61
2023-02-03,CategoryD,11.8,70.19,32.88,443,5906.52
2023-02-03,CategoryD,12.38,137.76,35.1,8080,31131.54
2023-02-03,CategoryD,16.15,25.81,15.39,22,35587.52
2023-02-03,CategoryD,30.0,150.1,15.82,3306,6945.67
2023-02-03,CategoryD,31.35,133.34,38.35,21,29330.08
2023-02-04,CategoryA,28.2,44.77,22.47,80,3874.01
2023-02-04,CategoryA,64.5,22.38,7.81,443,14563.65
2023-02-04,CategoryA,85.36,184.72,28.54,8080,42241.67
2023-02-04,CategoryA,54.96,70.79,32.69,22,10704.65
2023-02-04,CategoryA,85.54,138.91,47.41,3306,40277.24
2023-02-04,CategoryA,57.44,101.09,40.67,21,34924.37
2023-02-04,CategoryB,93.64,101.67,44.18,80,35959.96
2023-02-04,CategoryB,52.37,181.95,39.3,443,26759.77
2023-02-04,CategoryB,13.58,197.63,28.57,8080,3036.29
2023-02-04,CategoryB,83.55,162.12,20.05,22,7574.22
2023-02-04,CategoryB,37.83,158.01,11.86,3306,2821.98
2023-02-04,CategoryB,19.55,55.85,18.88,21,40523.97
2023-02-04,CategoryC,70.72,31.14,9.26,80,28919.77
2023-02-04,CategoryC,81.81,170.76,10.56,443,13331.16
2023-02-04,CategoryC,26.84,106.92,7.94,8080,12121.15
2023-02-04,CategoryC,15.44,113.7,22.97,22,3902.75
2023-02-04,CategoryC,10.08,117.19,42.43,3306,10681.38
2023-02-04,CategoryC,43.48,98.66,29.55,21,6650.02
2023-02-04,CategoryD,68.41,118.88,15.67,80,9357.02
2023-02-04,CategoryD,70.03,150.32,36.48,443,43192.84
2023-02-04,CategoryD,41.87,136.02,12.24,8080,32874.41
2023-02-04,CategoryD,57.47,60.93,39.15,22,22878.38
2023-02-04,CategoryD,75.32,137.38,10.01,3306,31422.89
2023-02-04,CategoryD,90.32,190.31,45.71,21,25642.7
2023-02-05,CategoryA,56.65,170.21,38.27,80,41508.05
2023-02-05,CategoryA,86.63,168.4,46.08,443,44014.1
2023-02-05,CategoryA,77.94,91.55,8.21,8080,8274.4
2023-02-05,CategoryA,10.21,126.56,33.24,22,16885.2
2023-02-05,CategoryA,58.36,88.88,21.4,3306,2859.48
2023-02-05,CategoryA,66.78,28.68,15.3,21,12237.39
2023-02-05,CategoryB,24.48,115.59,10.99,80,3553.73
2023-02-05,CategoryB,53.65,181.98,6.93,443,49613.97
2023-02-05,CategoryB,64.72,139.25,39.76,8080,8531.23
2023-02-05,CategoryB,56.07,83.58,48.12,22,38813.47
2023-02-05,CategoryB,65.98,84.6,43.35,3306,11489.16
2023-02-05,CategoryB,84.83,184.52,38.12,21,2170.01
2023-02-05,CategoryC,17.99,111.85,39.96,80,43432.9
2023-02-05,CategoryC,98.22,178.53,40.62,443,37309.46
2023-02-05,CategoryC,40.72,50.22,36.12,8080,32599.1
2023-02-05,CategoryC,65.17,81.28,13.74,22,48811.56
2023-02-05,CategoryC,74.56,162.0,46.16,3306,24734.37
2023-02-05,CategoryC,84.76,185.27,30.29,21,16989.88
2023-02-05,CategoryD,35.45,169.93,19.66,80,47657.62
2023-02-05,CategoryD,71.0,86.28,38.7,443,15238.18
2023-02-05,CategoryD,40.43,54.75,41.23,8080,45233.35
2023-02-05,CategoryD,22.81,124.04,31.16,22,4344.84
2023-02-05,CategoryD,78.02,38.25,48.77,3306,4563.62
